135,1950,5,15,1950,3,29,스승의날,,4
136,1950,5,16,1950,3,30,,,0
137,1950,5,17,1950,4,1,,,0
138,1950,5,18,1950,4,2,5·18민주화운동기념일,,4
139,1950,5,19,1950,4,3,,,0
140,1950,5,20,1950,4,4,,,0
141,1950,5,21,1950,4,5,부부의날,,0
142,1950,5,22,1950,4,6,,,0
143,1950,5,23,1950,4,7,,,0
144,1950,5,24,1950,4,8,,석가탄신일,2
145,1950,5,25,1950,4,9,방재의날,,0
146,1950,5,26,1950,4,10,,,0
147,1950,5,27,1950,4,11,,,0
148,1950,5,28,1950,4,12,,,0
149,1950,5,29,1950,4,13,,,0
150,1950,5,30,1950,4,14,,,0
151,1950,5,31,1950,4,15,금연의날,,4
152,1950,6,1,1950,4,16,,,0
153,1950,6,2,1950,4,17,,,0
154,1950,6,3,1950,4,18,,,0
155,1950,6,4,1950,4,19,,,0
156,1950,6,5,1950,4,20,환경의날,,4
157,1950,6,6,1950,4,21,현충일,,2
158,1950,6,7,1950,4,22,,,0
159,1950,6,8,1950,4,23,,,0
160,1950,6,9,1950,4,24,,,0
161,1950,6,10,1950,4,25,,,0
162,1950,6,11,1950,4,26,,,0
163,1950,6,12,1950,4,27,,,0
164,1950,6,13,1950,4,28,,,0
165,1950,6,14,1950,4,29,,,0
166,1950,6,15,1950,4,30,,,0
167,1950,6,16,1950,5,1,,,0
168,1950,6,17,1950,5,2,세계사막화방지의날,,0
169,1950,6,18,1950,5,3,,,0
170,1950,6,19,1950,5,4,,,0
171,1950,6,20,1950,5,5,,단오,5
172,1950,6,21,1950,5,6,,,0
173,1950,6,22,1950,5,7,,,0
174,1950,6,23,1950,5,8,,,0
175,1950,6,24,1950,5,9,,,0
176,1950,6,25,1950,5,10,6·25사변일,,4
177,1950,6,26,1950,5,11,,,0
178,1950,6,27,1950,5,12,,,0
179,1950,6,28,1950,5,13,,,0
180,1950,6,29,1950,5,14,,,0
181,1950,6,30,1950,5,15,,,0
182,1950,7,1,1950,5,16,,,0
183,1950,7,2,1950,5,17,,,0
184,1950,7,3,1950,5,18,,,0
185,1950,7,4,1950,5,19,,,0
186,1950,7,5,1950,5,20,,,0
187,1950,7,6,1950,5,21,,,0
188,1950,7,7,1950,5,22,,,0
189,1950,7,8,1950,5,23,,,0
190,1950,7,9,1950,5,24,,,0
191,1950,7,10,1950,5,25,,,0
192,1950,7,11,1950,5,26,,,0
193,1950,7,12,1950,5,27,,,0
194,1950,7,13,1950,5,28,,,0
195,1950,7,14,1950,5,29,,,0
196,1950,7,15,1950,6,1,,,0
197,1950,7,16,1950,6,2,,,0
198,1950,7,17,1950,6,3,제헌절,,1
199,1950,7,18,1950,6,4,,,0
200,1950,7,19,1950,6,5,,,0
201,1950,7,20,1950,6,6,,,0
202,1950,7,21,1950,6,7,,,0
203,1950,7,22,1950,6,8,,,0
204,1950,7,23,1950,6,9,,,0
205,1950,7,24,1950,6,10,,,0
206,1950,7,25,1950,6,11,,,0
207,1950,7,26,1950,6,12,,,0
208,1950,7,27,1950,6,13,,,0
209,1950,7,28,1950,6,14,,,0
210,1950,7,29,1950,6,15,,유두절,5
211,1950,7,30,1950,6,16,,,0
212,1950,7,31,1950,6,17,,,0
213,1950,8,1,1950,6,18,,,0
214,1950,8,2,1950,6,19,,,0
215,1950,8,3,1950,6,20,,,0
216,1950,8,4,1950,6,21,,,0
217,1950,8,5,1950,6,22,,,0
218,1950,8,6,1950,6,23,,,0
219,1950,8,7,1950,6,24,,,0
220,1950,8,8,1950,6,25,,,0
221,1950,8,9,1950,6,26,,,0
222,1950,8,10,1950,6,27,,,0
223,1950,8,11,1950,6,28,,,0
224,1950,8,12,1950,6,29,,,0
225,1950,8,13,1950,6,30,,,0
226,1950,8,14,1950,7,1,,,0
227,1950,8,15,1950,7,2,광복절,,1
228,1950,8,16,1950,7,3,,,0
229,1950,8,17,1950,7,4,,,0
230,1950,8,18,1950,7,5,,,0
231,1950,8,19,1950,7,6,,,0
232,1950,8,20,1950,7,7,,칠월칠석,5
233,1950,8,21,1950,7,8,,,0
234,1950,8,22,1950,7,9,에너지의날,,0
235,1950,8,23,1950,7,10,,,0
236,1950,8,24,1950,7,11,,,0
237,1950,8,25,1950,7,12,,,0
238,1950,8,26,1950,7,13,,,0
239,1950,8,27,1950,7,14,,,0
240,1950,8,28,1950,7,15,,백중절,5
241,1950,8,29,1950,7,16,,,0
242,1950,8,30,1950,7,17,,,0
243,1950,8,31,1950,7,18,,,0
244,1950,9,1,1950,7,19,,,0
245,1950,9,2,1950,7,20,,,0
246,1950,9,3,1950,7,21,,,0
247,1950,9,4,1950,7,22,,,0
248,1950,9,5,1950,7,23,,,0
249,1950,9,6,1950,7,24,,,0
250,1950,9,7,1950,7,25,,,0
251,1950,9,8,1950,7,26,,,0
252,1950,9,9,1950,7,27,,,0
253,1950,9,10,1950,7,28,,,0
254,1950,9,11,1950,7,29,,,0
255,1950,9,12,1950,8,1,,,0
256,1950,9,13,1950,8,2,,,0
257,1950,9,14,1950,8,3,,,0
258,1950,9,15,1950,8,4,,,0
259,1950,9,16,1950,8,5,세계오존층보호의날,,0
260,1950,9,17,1950,8,6,,,0
261,1950,9,18,1950,8,7,철도의날,,4
262,1950,9,19,1950,8,8,,,0
263,1950,9,20,1950,8,9,,,0
264,1950,9,21,1950,8,10,,,0
265,1950,9,22,1950,8,11,,,0
266,1950,9,23,1950,8,12,,,0
267,1950,9,24,1950,8,13,,,0
268,1950,9,25,1950,8,14,,,0
269,1950,9,26,1950,8,15,,추석,2
270,1950,9,27,1950,8,16,관광의날,,0
271,1950,9,28,1950,8,17,,,0
272,1950,9,29,1950,8,18,,,0
273,1950,9,30,1950,8,19,,,0
274,1950,10,1,1950,8,20,국군의날,,4
275,1950,10,2,1950,8,21,노인의날,,4
276,1950,10,3,1950,8,22,개천절,,1
277,1950,10,4,1950,8,23,,,0
278,1950,10,5,1950,8,24,,,0
279,1950,10,6,1950,8,25,,,0
280,1950,10,7,1950,8,26,,,0
281,1950,10,8,1950,8,27,재향군인의날,,4
282,1950,10,9,1950,8,28,한글날,,1
283,1950,10,10,1950,8,29,,,0
284,1950,10,11,1950,9,1,,,0
285,1950,10,12,1950,9,2,,,0
286,1950,10,13,1950,9,3,,,0
287,1950,10,14,1950,9,4,,,0
288,1950,10,15,1950,9,5,체육의날,,4
289,1950,10,16,1950,9,6,,,0
290,1950,10,17,1950,9,7,,,0
291,1950,10,18,1950,9,8,,,0
292,1950,10,19,1950,9,9,,중앙절,5
293,1950,10,20,1950,9,10,문화의날,,4
294,1950,10,21,1950,9,11,경찰의날,,4
295,1950,10,22,1950,9,12,,,0
296,1950,10,23,1950,9,13,,,0
297,1950,10,24,1950,9,14,국제연합일,,4
298,1950,10,25,1950,9,15,,,0
299,1950,10,26,1950,9,16,,,0
300,1950,10,27,1950,9,17,,,0
301,1950,10,28,1950,9,18,교정의날,,4
302,1950,10,29,1950,9,19,,,0
303,1950,10,30,1950,9,20,,,0
304,1950,10,31,1950,9,21,,,0
305,1950,11,1,1950,9,22,,,0
306,1950,11,2,1950,9,23,,,0
307,1950,11,3,1950,9,24,학생의날,,4
308,1950,11,4,1950,9,25,,,0
309,1950,11,5,1950,9,26,,,0
310,1950,11,6,1950,9,27,,,0
311,1950,11,7,1950,9,28,,,0
312,1950,11,8,1950,9,29,,,0
313,1950,11,9,1950,9,30,,,0
314,1950,11,10,1950,10,1,,,0
315,1950,11,11,1950,10,2,농어업인의날,,4
316,1950,11,12,1950,10,3,,,0
317,1950,11,13,1950,10,4,,,0
318,1950,11,14,1950,10,5,,,0
319,1950,11,15,1950,10,6,,,0
320,1950,11,16,1950,10,7,,,0
321,1950,11,17,1950,10,8,순국선열의날,,4
322,1950,11,18,1950,10,9,,,0
323,1950,11,19,1950,10,10,,,0
324,1950,11,20,1950,10,11,,,0
325,1950,11,21,1950,10,12,,,0
